2024-12-05T16:16:51.894827,230.83604431152344, 230.76058959960938, 230.59352111816406, 400.10467529296875, 399.0821533203125, 399.1687927246094, 0.2903044521808624, 0.04150615632534027, 0.0721835270524025, 67.01273345947266, 9.577984809875488, 16.64505386352539, 21.8992977142334, 7.803964138031006, 7.736519813537598, -54.67831039428711, 0.0, -7.754137992858887,meter Mc,
2024-12-05T16:16:53.040797,230.92062377929688, 230.7775421142578, 230.52706909179688, 400.0705871582031, 399.0404052734375, 399.2604675292969, 0.29046785831451416, 0.04170010983943939, 0.07282733172178268, 67.07501983642578, 9.623449325561523, 16.788671493530273, 21.982467651367188, 7.836907863616943, 7.854231834411621, -54.67678451538086, 0.0, -7.724979400634766,meter Mc,
2024-12-05T16:16:54.103163,231.388916015625, 231.236083984375, 230.9522247314453, 401.0614318847656, 400.040771484375, 400.2368469238281, 0.29492664337158203, 0.0416284017264843, 0.07232866436243057, 68.24275970458984, 9.625988960266113, 16.704465866088867, 22.934654235839844, 7.840322494506836, 7.754922389984131, -54.97341537475586, 0.0, -7.80186653137207,meter Mc,
2024-12-05T16:16:55.154158,230.88987731933594, 230.69970703125, 230.4484405517578, 400.18389892578125, 399.15472412109375, 399.4169616699219, 0.2922508418560028, 0.04155614972114563, 0.07256123423576355, 67.4777603149414, 9.586991310119629, 16.721622467041016, 22.307153701782227, 7.789611339569092, 7.732852935791016, -54.731563568115234, 0.0, -7.772366046905518,meter Mc,
2024-12-05T16:16:56.218148,231.23863220214844, 231.0139617919922, 230.7578582763672, 400.7225341796875, 399.705078125, 399.98828125, 0.29464009404182434, 0.0417393296957016, 0.07318733632564545, 68.13217163085938, 9.64236831665039, 16.888553619384766, 22.80167007446289, 7.85338830947876, 7.835721015930176, -54.861183166503906, 0.0, -7.776645660400391,meter Mc,
2024-12-05T16:16:57.534604,231.43673706054688, 231.2156524658203, 230.93650817871094, 401.00439453125, 400.01385498046875, 400.26593017578125, 0.2952418327331543, 0.04179965332150459, 0.07384355366230011, 68.32980346679688, 9.66473388671875, 17.053173065185547, 22.85614013671875, 7.873223781585693, 7.91379976272583, -54.97467041015625, 0.0, -7.827742576599121,meter Mc,
2024-12-05T16:16:58.583510,230.95640563964844, 230.70216369628906, 230.44381713867188, 400.1767578125, 399.1625061035156, 399.4352111816406, 0.2931749224662781, 0.04178997129201889, 0.07304006814956665, 67.71062469482422, 9.641036987304688, 16.831632614135742, 22.48656463623047, 7.839298725128174, 7.762951850891113, -54.76845932006836, 0.0, -7.821312427520752,meter Mc,
2024-12-05T16:16:59.606651,230.9468231201172, 230.65298461914062, 230.4176788330078, 400.112060546875, 399.1053771972656, 399.383544921875, 0.2935805320739746, 0.04173949733376503, 0.07319974899291992, 67.8014907836914, 9.627339363098145, 16.86651611328125, 22.548967361450195, 7.839081287384033, 7.722899913787842, -54.75313186645508, 0.0, -7.7642621994018555,meter Mc,
2024-12-05T16:17:00.665040,231.0774383544922, 230.73284912109375, 230.49630737304688, 400.08026123046875, 399.00262451171875, 399.3351135253906, 0.2923111319541931, 0.041505392640829086, 0.07337001711130142, 67.5465087890625, 9.57665729522705, 16.911518096923828, 22.284648895263672, 7.787238597869873, 7.810657501220703, -54.73756790161133, 0.0, -7.770147323608398,meter Mc,
2024-12-05T16:17:01.713911,231.5503692626953, 231.17855834960938, 230.94993591308594, 401.13818359375, 400.0483703613281, 400.3518371582031, 0.2942955195903778, 0.04179460182785988, 0.07279132306575775, 68.14423370361328, 9.662015914916992, 16.8111515045166, 22.660770416259766, 7.871307373046875, 7.770223140716553, -54.99607467651367, 0.0, -7.815385341644287,meter Mc,
2024-12-05T16:17:02.776904,231.52940368652344, 231.11407470703125, 230.93942260742188, 401.044677734375, 399.9650573730469, 400.3204345703125, 0.2934633493423462, 0.04170837625861168, 0.07336099445819855, 67.94539642333984, 9.639392852783203, 16.941946029663086, 22.494304656982422, 7.846557140350342, 7.783278465270996, -54.976924896240234, 0.0, -7.802688121795654,meter Mc,
2024-12-05T16:17:03.835856,231.5243682861328, 231.1121368408203, 230.96766662597656, 401.0372314453125, 399.9856872558594, 400.330078125, 0.2942671477794647, 0.041692767292261124, 0.0737079456448555, 68.13001251220703, 9.63570499420166, 17.024152755737305, 22.67133903503418, 7.839300632476807, 7.836669445037842, -54.93483352661133, 0.0, -7.7800164222717285,meter Mc,
2024-12-05T16:17:04.869896,231.4542236328125, 231.05833435058594, 230.95401000976562, 400.93017578125, 399.9206848144531, 400.2496032714844, 0.2934496998786926, 0.04167250171303749, 0.07355539500713348, 67.92017364501953, 9.628778457641602, 16.987913131713867, 22.52721405029297, 7.837860107421875, 7.8501410484313965, -54.84592056274414, 0.0, -7.76464319229126,meter Mc,
2024-12-05T16:17:05.886143,231.4684295654297, 231.09767150878906, 230.9993133544922, 400.9779357910156, 399.9764709472656, 400.27484130859375, 0.2935936450958252, 0.041620030999183655, 0.07261873036623001, 67.95765686035156, 9.618291854858398, 16.774877548217773, 22.55023956298828, 7.820244789123535, 7.725334644317627, -54.85369110107422, 0.0, -7.752064228057861,meter Mc,
2024-12-05T16:17:06.943627,231.39988708496094, 231.0982666015625, 231.0273895263672, 401.03631591796875, 399.9733581542969, 400.1941833496094, 0.29226016998291016, 0.04163533076643944, 0.07312889397144318, 67.62896728515625, 9.62185287475586, 16.894777297973633, 22.244770050048828, 7.830661773681641, 7.785866737365723, -54.80929946899414, 0.0, -7.7481255531311035,meter Mc,
